# wave  flux  flux_err
      8574.00  4.74199e-19  3.03675e-19
      8575.00  9.14778e-19  3.16821e-19
      8576.00  7.87063e-19  3.38712e-19
      8577.00  9.57531e-19  3.19605e-19
      8578.00  1.48155e-18  3.31120e-19
      8579.00  1.29401e-18  3.08576e-19
      8580.00  7.26804e-19  2.98801e-19
      8581.00  1.09273e-18  3.03318e-19
      8582.00  8.42689e-19  2.98045e-19
      8583.00  5.07529e-19  2.95511e-19
      8584.00  7.99488e-19  2.99132e-19
      8585.00  5.14732e-19  2.99610e-19
      8586.00  1.03110e-18  3.06917e-19
      8587.00  8.08576e-19  3.17677e-19
      8588.00  7.08209e-19  5.41282e-19
      8589.00  1.01859e-18  3.61091e-19
      8590.00  5.98636e-19  3.02309e-19
      8591.00  4.00328e-19  3.00383e-19
      8592.00  5.56669e-19  3.12446e-19
      8593.00  9.26069e-19  3.05656e-19
      8594.00  9.34769e-19  3.02393e-19
      8595.00  1.20215e-18  3.09332e-19
      8596.00  6.88195e-19  3.67072e-19
      8597.00  6.11711e-19  5.82594e-19
      8598.00  1.18829e-19  3.48409e-19
      8599.00  1.18034e-18  3.11239e-19
      8600.00  9.46603e-19  3.04353e-19
      8601.00  5.10700e-19  3.01581e-19
      8602.00  8.05124e-19  3.14214e-19
      8603.00  8.91505e-19  3.13158e-19
      8604.00  7.87804e-19  3.12851e-19
      8605.00  6.33301e-19  3.05820e-19
      8606.00  6.40513e-19  3.12642e-19
      8607.00  6.50584e-19  3.06143e-19
      8608.00  7.43187e-19  3.30033e-19
      8609.00  3.97877e-19  3.07261e-19
      8610.00  9.98237e-19  3.52362e-19
      8611.00  7.38546e-19  3.30278e-19
      8612.00  1.30317e-18  3.70271e-19
      8613.00  9.94379e-19  4.10774e-19
      8614.00  1.23903e-18  3.65129e-19
      8615.00  1.33252e-18  4.59280e-19
      8616.00  1.00465e-18  3.96367e-19
      8617.00  1.49704e-18  4.66263e-19
      8618.00  1.03818e-18  5.20308e-19
      8619.00  1.13560e-18  4.35122e-19
      8620.00 -7.04122e-20  5.13807e-19
      8621.00  1.70847e-18  5.49273e-19
      8622.00  5.53646e-19  4.63760e-19
      8623.00  4.19061e-19  5.76015e-19
      8624.00  7.79420e-19  4.83983e-19
      8625.00  8.07540e-19  5.12285e-19
      8626.00  9.24704e-19  7.01844e-19
      8627.00  1.46907e-18  4.03364e-19
      8628.00  9.24480e-19  7.45472e-19
      8629.00  1.61323e-18  5.67267e-19
      8630.00  7.50781e-19  4.10764e-19
      8631.00  1.00260e-18  5.13792e-19
      8632.00  1.12236e-18  5.60187e-19
      8633.00  6.55759e-19  7.08303e-19
      8634.00  1.12712e-18  3.37425e-19
      8635.00  9.12401e-19  6.71631e-19
      8636.00  3.05408e-19  5.25973e-19
      8637.00  6.19951e-19  4.97719e-19
      8638.00  4.12367e-19  3.13224e-19
      8639.00  5.78698e-19  5.89714e-19
      8640.00  3.00794e-19  4.50777e-19
      8641.00  1.06956e-18  4.62674e-19
      8642.00  9.32032e-19  4.74881e-19
      8643.00  9.77274e-19  3.36317e-19
      8644.00  6.89182e-19  3.23142e-19
      8645.00  9.41433e-19  3.13468e-19
      8646.00  1.24056e-18  3.65520e-19
      8647.00  1.11745e-18  5.64610e-19
      8648.00  7.20440e-19  3.14192e-19
      8649.00  1.20163e-18  4.47799e-19
      8650.00  6.61051e-19  6.30763e-19
      8651.00  1.16728e-18  7.32582e-19
      8652.00  9.25242e-19  4.11030e-19
      8653.00  9.90937e-19  3.37037e-19
      8654.00  4.24426e-19  6.31726e-19
      8655.00  1.25110e-18  5.95265e-19
      8656.00  1.29532e-18  7.28602e-19
      8657.00  1.00891e-18  3.40364e-19
      8658.00  1.03125e-18  3.63529e-19
      8659.00  7.49133e-19  8.17109e-19
      8660.00  6.42948e-21  5.95408e-19
      8661.00  1.51609e-18  5.30602e-19
      8662.00  9.94804e-19  3.14098e-19
      8663.00  1.04239e-18  3.32586e-19
      8664.00  6.88479e-19  8.13480e-19
      8665.00  1.35195e-18  6.18079e-19
      8666.00  4.88632e-19  5.03312e-19
      8667.00  9.16267e-19  3.31349e-19
      8668.00  1.37305e-18  3.38203e-19
      8669.00 -2.90735e-19  6.64655e-19
      8670.00  5.85666e-19  5.92907e-19
      8671.00  9.96177e-19  5.75801e-19
      8672.00  8.56294e-19  3.24007e-19
      8673.00  5.20588e-19  3.21493e-19
      8674.00  1.01223e-18  4.41271e-19
      8675.00  3.79757e-19  5.19053e-19
      8676.00  7.71058e-20  6.56299e-19
      8677.00  8.36316e-19  3.37657e-19
      8678.00  9.21024e-19  3.21086e-19
      8679.00  6.98074e-19  3.29629e-19
      8680.00  7.35645e-20  5.38951e-19
      8681.00  9.19450e-19  4.82413e-19
      8682.00  1.10777e-18  4.25818e-19
      8683.00  5.09195e-19  3.16592e-19
      8684.00 -2.66514e-20  3.07713e-19
      8685.00  1.02015e-18  3.55706e-19
      8686.00  4.82299e-19  4.48474e-19
      8687.00  9.49431e-19  4.59888e-19
      8688.00  5.88311e-19  3.54886e-19
      8689.00  8.06871e-19  3.27562e-19
      8690.00  8.94581e-19  3.30937e-19
      8691.00  1.24154e-19  3.49005e-19
      8692.00  1.02863e-18  4.09185e-19
      8693.00  1.00580e-18  4.36140e-19
      8694.00  7.29101e-19  3.58705e-19
      8695.00  3.53785e-19  3.27118e-19
      8696.00  8.57958e-19  3.22220e-19
      8697.00  7.86176e-19  3.45739e-19
      8698.00  8.72635e-19  3.73124e-19
      8699.00  1.12485e-19  3.69003e-19
      8700.00  7.71994e-19  4.25940e-19
      8701.00  6.01730e-19  3.73625e-19
      8702.00  6.38872e-19  3.43203e-19
      8703.00  5.77922e-19  3.29391e-19
      8704.00  7.74792e-19  3.52327e-19
      8705.00  1.15687e-18  3.55567e-19
      8706.00  1.21597e-18  3.67546e-19
      8707.00  1.32097e-18  4.32330e-19
      8708.00  4.85413e-19  4.05273e-19
      8709.00  5.00442e-19  3.32354e-19
      8710.00  6.83462e-19  3.34858e-19
      8711.00  1.02279e-18  3.42100e-19
      8712.00  1.05381e-18  3.46717e-19
      8713.00  6.02638e-19  3.28984e-19
      8714.00  6.64615e-19  3.28529e-19
      8715.00  8.72081e-19  3.35546e-19
      8716.00  5.66808e-20  3.23706e-19
      8717.00  8.41550e-19  3.39892e-19
      8718.00  9.50263e-19  3.39637e-19
      8719.00  9.63461e-19  3.36965e-19
      8720.00  7.73342e-19  3.36011e-19
      8721.00  4.56253e-19  3.32439e-19
      8722.00  8.37200e-19  3.40661e-19
      8723.00  6.37156e-19  3.38841e-19
      8724.00  4.67613e-19  3.32872e-19
      8725.00  4.64126e-19  3.39104e-19
      8726.00  1.66213e-19  3.52284e-19
      8727.00  5.02874e-19  3.69222e-19
      8728.00  4.11955e-19  3.36755e-19
      8729.00  7.24647e-19  3.36817e-19
      8730.00  8.76680e-19  3.39169e-19
      8731.00  6.59228e-19  3.35930e-19
      8732.00  7.01375e-19  3.39692e-19
      8733.00  4.94290e-19  3.38424e-19
      8734.00  3.77661e-19  3.37247e-19
      8735.00  1.92931e-18  3.54944e-19
      8736.00  4.72702e-19  3.42461e-19
      8737.00  7.55685e-19  3.61527e-19
      8738.00  7.22545e-19  3.55068e-19
      8739.00  5.70069e-19  3.55001e-19
      8740.00  9.36958e-19  3.66852e-19
      8741.00  2.19393e-19  3.56081e-19
      8742.00  3.07937e-19  3.43767e-19
      8743.00  9.05662e-19  3.66607e-19
      8744.00  6.80594e-19  3.47666e-19
      8745.00  9.12950e-19  3.56534e-19
      8746.00  4.87772e-19  3.48787e-19
      8747.00  1.08870e-18  3.58933e-19
      8748.00  1.41151e-19  3.43234e-19
      8749.00  1.14223e-18  3.50192e-19
      8750.00  7.12266e-19  3.88254e-19
      8751.00  5.77838e-19  3.58463e-19
      8752.00  1.16986e-18  3.52120e-19
      8753.00  5.74884e-19  3.48009e-19
      8754.00  8.89103e-19  3.51636e-19
      8755.00  6.22840e-19  3.52185e-19
      8756.00  3.76953e-19  3.51704e-19
      8757.00  8.67612e-19  3.53027e-19
      8758.00  2.55612e-19  4.86858e-19
      8759.00  1.45693e-18  7.12015e-19
      8760.00  7.19785e-19  6.26535e-19
      8761.00  4.45060e-19  1.22664e-18
      8762.00  8.96934e-19  6.58876e-19
      8763.00  5.09571e-19  4.27807e-19
      8764.00  4.93241e-19  3.84895e-19
      8765.00  5.38435e-19  3.69789e-19
      8766.00  5.50788e-19  8.42950e-19
      8767.00  1.08918e-18  8.64836e-19
      8768.00 -2.09974e-19  1.53682e-18
      8769.00  1.50883e-18  4.74175e-19
      8770.00 -1.21375e-19  4.11021e-19
      8771.00  3.80424e-19  3.70581e-19
      8772.00 -1.43705e-19  3.52970e-19
      8773.00  4.55201e-19  3.54610e-19
      8774.00  1.05206e-18  3.65671e-19
      8775.00  6.42381e-19  4.16166e-19
      8776.00  1.61436e-18  1.08764e-18
      8777.00  1.05931e-18  5.03600e-19
      8778.00 -6.66964e-19  1.13933e-18
      8779.00  1.15250e-18  5.45314e-19
      8780.00  2.64713e-19  3.58721e-19
      8781.00  6.71295e-19  3.65577e-19
      8782.00  5.31628e-19  3.60879e-19
      8783.00  6.90525e-19  3.60364e-19
      8784.00  1.33051e-18  3.66205e-19
      8785.00  9.61885e-19  3.64512e-19
      8786.00  2.68656e-19  3.56114e-19
      8787.00  6.24585e-19  3.60915e-19
      8788.00  1.32959e-19  3.58133e-19
      8789.00  5.88595e-19  3.61150e-19
      8790.00  4.12554e-19  4.64616e-19
      8791.00  1.09407e-18  1.09067e-18
      8792.00  7.43906e-19  4.40118e-19
      8793.00  5.89015e-19  3.56701e-19
      8794.00  8.23752e-19  3.59957e-19
      8795.00  5.63597e-19  3.59647e-19
      8796.00  4.92346e-19  3.60599e-19
      8797.00  2.01741e-19  3.55153e-19
      8798.00  7.02034e-19  3.64357e-19
      8799.00  6.26483e-19  3.56193e-19
      8800.00  7.49790e-19  3.57835e-19
      8801.00  6.39746e-19  3.63874e-19
      8802.00  9.15202e-19  3.73468e-19
      8803.00  5.19550e-19  3.54948e-19
      8804.00  5.30017e-19  3.55659e-19
      8805.00  1.05766e-18  3.60290e-19
      8806.00  4.53942e-19  3.50848e-19
      8807.00  6.81786e-19  3.54521e-19
      8808.00  1.59881e-18  3.67998e-19
      8809.00  6.48604e-19  4.32806e-19
      8810.00  8.27591e-19  4.62136e-19
      8811.00  8.22608e-19  3.94511e-19
      8812.00  3.80519e-19  3.55541e-19
      8813.00  7.62220e-19  3.57541e-19
      8814.00  1.04510e-18  3.59670e-19
      8815.00  6.46558e-19  3.58164e-19
      8816.00  8.87720e-19  3.61961e-19
      8817.00  7.24359e-19  3.57610e-19
      8818.00  7.88327e-20  3.53553e-19
      8819.00  1.13606e-18  4.73328e-19
      8820.00  4.11607e-19  4.55101e-19
      8821.00  1.19619e-18  4.66473e-19
      8822.00  1.51268e-19  4.49407e-19
      8823.00  5.84577e-19  4.55132e-19
      8824.00  6.00324e-19  4.65777e-19
      8825.00  1.02278e-18  9.48857e-19
      8826.00  9.37350e-19  1.23542e-18
      8827.00 -4.24761e-18  3.45163e-18
      8828.00  1.22135e-18  6.89524e-19
      8829.00  1.09728e-18  4.80065e-19
      8830.00  1.05482e-18  5.19534e-19
      8831.00  9.00388e-20  5.72800e-19
      8832.00  1.03077e-18  5.60117e-19
      8833.00  6.56696e-19  8.14144e-19
      8834.00  1.72773e-18  6.06622e-19
      8835.00  9.65579e-19  5.20532e-19
      8836.00 -1.93685e-18  1.45122e-18
      8837.00 -6.90121e-19  8.96050e-19
      8838.00  8.19798e-19  4.86312e-19
      8839.00  7.41869e-19  4.24952e-19
      8840.00  1.07829e-18  4.23992e-19
      8841.00  1.14109e-18  4.23174e-19
      8842.00  1.49864e-18  4.30762e-19
      8843.00  7.52671e-19  4.18011e-19
      8844.00  1.04745e-18  4.23887e-19
      8845.00  1.49831e-18  5.24607e-19
      8846.00  7.67222e-19  4.86561e-19
      8847.00  4.97526e-19  4.42955e-19
      8848.00  8.45092e-19  4.21706e-19
      8849.00  1.14086e-18  6.56942e-19
      8850.00  2.32234e-18  1.14477e-18
      8851.00  1.14291e-18  4.64941e-19
      8852.00  1.66640e-19  4.03407e-19
      8853.00  6.69701e-19  4.05230e-19
      8854.00  5.29111e-19  4.12295e-19
      8855.00  7.78157e-19  4.12116e-19
      8856.00  6.93111e-19  4.20338e-19
      8857.00  1.48782e-18  4.13807e-19
      8858.00  7.72592e-19  4.00398e-19
      8859.00  8.38356e-19  4.02395e-19
      8860.00  1.29257e-18  4.07223e-19
      8861.00  2.81643e-19  4.26291e-19
      8862.00  3.30624e-19  4.86509e-19
      8863.00  5.29944e-19  5.09117e-19
      8864.00  1.03360e-18  4.20397e-19
      8865.00  6.61180e-19  3.95039e-19
      8866.00  1.36021e-18  4.36242e-19
      8867.00  1.54356e-18  1.01322e-18
      8868.00  2.70345e-19  9.23178e-19
      8869.00  6.81673e-19  3.94174e-19
      8870.00 -3.39503e-20  3.74247e-19
      8871.00  1.32973e-18  3.91371e-19
      8872.00  1.53591e-18  3.89372e-19
      8873.00  6.83147e-19  3.71625e-19
      8874.00  5.72244e-19  3.71571e-19
      8875.00  6.44081e-19  3.70511e-19
      8876.00  7.96448e-19  3.74377e-19
      8877.00  4.29933e-19  3.67674e-19
      8878.00  1.27564e-18  3.79876e-19
      8879.00  1.28724e-18  3.77696e-19
      8880.00  1.66526e-18  3.86525e-19
      8881.00  1.25185e-18  3.77411e-19
      8882.00  8.89961e-19  3.73342e-19
      8883.00  7.68710e-19  3.68363e-19
      8884.00  8.42807e-19  3.93832e-19
      8885.00  1.26319e-19  6.89880e-19
      8886.00 -1.42688e-18  2.37742e-18
      8887.00  2.47125e-18  4.61547e-19
      8888.00  5.92744e-19  4.01172e-19
      8889.00  1.06611e-18  4.25108e-19
      8890.00  5.99456e-19  4.23881e-19
      8891.00  7.27906e-19  3.65614e-19
      8892.00  9.27428e-19  3.59968e-19
      8893.00  1.06933e-18  3.60356e-19
      8894.00  1.46060e-18  3.65335e-19
      8895.00  1.07942e-18  4.13129e-19
      8896.00  1.37932e-18  4.12474e-19
      8897.00  1.26314e-18  4.21420e-19
      8898.00  1.15221e-18  3.67112e-19
      8899.00  1.46515e-18  3.67844e-19
      8900.00  4.93083e-19  3.53987e-19
      8901.00  9.42554e-19  3.58747e-19
      8902.00  1.20788e-18  4.34851e-19
      8903.00  1.20297e-18  1.74880e-18
      8904.00  6.00099e-19  5.31404e-19
      8905.00  7.32732e-19  3.86929e-19
      8906.00  1.15175e-18  3.65107e-19
      8907.00  4.81830e-19  3.44860e-19
      8908.00  1.56351e-18  4.32067e-19
      8909.00  5.46410e-19  3.97130e-19
      8910.00  6.65545e-19  4.28065e-19
      8911.00  1.20457e-18  3.62511e-19
      8912.00  6.28610e-19  3.38084e-19
      8913.00  5.48533e-19  3.41110e-19
      8914.00  2.76689e-19  3.42167e-19
      8915.00  1.25491e-18  3.65240e-19
      8916.00  5.06318e-19  3.44958e-19
      8917.00  5.89062e-19  3.53075e-19
      8918.00  7.78691e-19  3.66742e-19
      8919.00  1.90921e-18  9.71350e-19
      8920.00  1.25103e-18  1.43843e-18
      8921.00  9.63633e-19  4.49070e-19
      8922.00  8.84240e-19  3.57889e-19
      8923.00  1.57073e-18  3.57889e-19
      8924.00  1.14125e-18  3.77375e-19
      8925.00  1.24208e-18  3.48316e-19
      8926.00  5.37836e-19  3.68918e-19
      8927.00  1.13694e-18  3.95463e-19
      8928.00  7.02229e-19  4.69069e-19
      8929.00  1.02665e-18  3.71612e-19
      8930.00  7.78394e-19  3.64276e-19
      8931.00  1.33003e-18  3.44623e-19
      8932.00  1.40680e-18  3.45324e-19
      8933.00  9.28513e-19  3.42930e-19
      8934.00  9.87733e-19  3.68858e-19
      8935.00  8.47966e-19  3.64012e-19
      8936.00  6.58398e-19  3.69395e-19
      8937.00  8.96849e-19  3.40988e-19
      8938.00  9.17435e-19  3.37384e-19
      8939.00  8.64461e-19  3.46975e-19
      8940.00  1.10451e-18  3.48135e-19
      8941.00  3.56348e-19  3.26876e-19
      8942.00  5.01638e-19  3.48724e-19
      8943.00  1.92219e-18  9.94587e-19
      8944.00  4.25712e-19  5.43812e-19
      8945.00  7.05835e-19  3.41219e-19
      8946.00  6.74874e-19  3.22384e-19
      8947.00  1.07094e-18  3.31567e-19
      8948.00  7.28430e-19  3.34532e-19
      8949.00  9.91101e-19  3.27280e-19
      8950.00  8.18138e-19  3.23075e-19
      8951.00  1.07056e-18  3.22981e-19
      8952.00  8.96369e-19  3.15025e-19
      8953.00  4.68922e-19  3.14508e-19
      8954.00  6.77465e-19  3.13229e-19
      8955.00  9.29275e-19  3.20568e-19
      8956.00  8.73160e-19  3.31098e-19
      8957.00  1.10331e-18  4.77845e-19
      8958.00 -2.88465e-18  2.29382e-18
      8959.00  1.25119e-18  4.92826e-19
      8960.00  1.06201e-18  3.42967e-19
      8961.00  1.28562e-18  3.21452e-19
      8962.00  3.90366e-19  3.02365e-19
      8963.00  7.27969e-19  3.23611e-19
      8964.00  7.77818e-19  3.20631e-19
      8965.00  9.05146e-19  3.30312e-19
      8966.00  9.82449e-19  3.07809e-19
      8967.00  6.32962e-19  3.06274e-19
      8968.00  1.09412e-18  3.31636e-19
      8969.00  3.21724e-19  3.21999e-19
      8970.00  7.95743e-19  3.38626e-19
      8971.00  9.38439e-19  4.35626e-19
      8972.00  3.64770e-19  3.28386e-19
      8973.00  9.19422e-19  3.13783e-19
      8974.00  4.79902e-19  3.12558e-19
      8975.00  5.22888e-19  3.17113e-19
      8976.00  1.22555e-18  3.19102e-19
      8977.00  8.41862e-19  3.17012e-19
      8978.00  6.05487e-19  3.36542e-19
      8979.00  8.27997e-19  3.37891e-19
      8980.00  7.66354e-19  3.25417e-19
      8981.00  1.07355e-18  3.97886e-19
      8982.00  7.03467e-19  3.66507e-19
      8983.00  2.80053e-19  3.12600e-19
      8984.00  8.40311e-19  3.02109e-19
      8985.00  8.62760e-19  3.46235e-19
      8986.00  9.21279e-19  3.85392e-19
      8987.00  5.46879e-19  3.25948e-19
      8988.00  3.47862e-19  8.86537e-19
      8989.00  1.11973e-18  4.69992e-19
      8990.00  8.57968e-19  3.04666e-19
      8991.00  5.32142e-19  2.99851e-19
      8992.00  5.38090e-19  4.08730e-19
      8993.00  1.24249e-18  3.67299e-19
      8994.00  8.18134e-19  3.04677e-19
      8995.00  9.88843e-19  3.04466e-19
      8996.00  4.10183e-19  2.94982e-19
      8997.00  1.55265e-18  3.26401e-19
      8998.00  5.86213e-19  3.33928e-19
      8999.00  1.30018e-18  3.20792e-19
      9000.00  8.38359e-19  3.69207e-19
      9001.00 -9.40043e-20  1.54605e-18
      9002.00  1.81655e-18  6.38756e-19
      9003.00  3.03794e-19  3.02294e-19
      9004.00  9.34302e-19  3.03067e-19
      9005.00  4.05275e-19  2.94236e-19
      9006.00  1.09151e-18  3.05888e-19
      9007.00  6.41515e-19  2.94560e-19
      9008.00  1.15746e-18  3.02185e-19
      9009.00  5.57723e-19  2.89734e-19
      9010.00  1.22674e-18  2.98974e-19
      9011.00  6.80058e-19  2.92693e-19
      9012.00  5.83989e-19  2.87262e-19
      9013.00  8.65729e-19  2.97517e-19
      9014.00  5.11007e-19  2.87982e-19
      9015.00  7.50994e-19  2.95507e-19
      9016.00  6.60283e-19  2.86136e-19
      9017.00  4.02192e-19  2.78539e-19
      9018.00  3.91773e-19  2.88002e-19
      9019.00  6.58210e-19  2.93268e-19
      9020.00  7.06917e-19  3.09087e-19
      9021.00  5.38253e-19  3.91172e-19
      9022.00  8.68657e-21  2.93759e-19
      9023.00  5.81795e-19  2.88696e-19
      9024.00  2.90605e-19  2.88090e-19
      9025.00  4.84670e-19  2.92055e-19
      9026.00  3.13976e-19  2.82921e-19
      9027.00  1.00300e-18  3.10123e-19
      9028.00  7.58315e-19  3.60036e-19
      9029.00  1.04896e-18  3.45227e-19
      9030.00  6.95009e-19  3.08728e-19
      9031.00  1.14924e-18  3.15063e-19
      9032.00  5.11447e-19  3.09130e-19
      9033.00  1.12325e-18  3.03583e-19
      9034.00 -6.35210e-20  2.84034e-19
      9035.00  1.05145e-18  3.04964e-19
      9036.00  1.14811e-18  3.07259e-19
      9037.00  7.93018e-19  3.62450e-19
      9038.00  1.11654e-19  9.36131e-19
      9039.00  5.64992e-19  3.52510e-19
      9040.00  8.53192e-19  3.02569e-19
      9041.00  5.75394e-19  3.02524e-19
      9042.00  4.36573e-19  2.95173e-19
      9043.00  5.25472e-19  3.41008e-19
      9044.00  7.62993e-19  3.38863e-19
      9045.00  6.16637e-19  3.03992e-19
      9046.00  8.28785e-19  3.12850e-19
      9047.00  6.08012e-19  3.01965e-19
      9048.00  7.59858e-19  3.31314e-19
      9049.00  1.23281e-18  9.29611e-19
      9050.00  1.33648e-18  8.49741e-19
      9051.00  8.96793e-19  3.26784e-19
      9052.00  1.28100e-18  3.22191e-19
      9053.00  5.14692e-19  3.00494e-19
      9054.00  4.88336e-19  3.07368e-19
      9055.00  5.96078e-19  3.05370e-19
      9056.00  4.95581e-19  3.31291e-19
      9057.00  4.42909e-19  3.51654e-19
      9058.00  9.64009e-19  3.12993e-19
      9059.00  1.22546e-18  3.18100e-19
      9060.00  7.59830e-19  3.08975e-19
      9061.00  7.87563e-19  3.09627e-19
      9062.00  6.30092e-19  2.96072e-19
      9063.00  4.25031e-19  3.04026e-19
      9064.00  7.71715e-19  3.75892e-19
      9065.00  9.04674e-19  3.58454e-19
      9066.00  7.06922e-19  3.38300e-19
      9067.00  6.71086e-19  3.01096e-19
      9068.00  9.60758e-19  3.62061e-19
      9069.00  4.67737e-19  3.39835e-19
      9070.00  5.30699e-19  3.33596e-19
      9071.00  8.23096e-19  3.60975e-19
      9072.00  7.27434e-19  3.04350e-19
      9073.00  1.00268e-18  3.10590e-19
      9074.00  1.00258e-18  3.11865e-19
      9075.00  6.53765e-19  3.08840e-19
      9076.00  6.26929e-19  3.16894e-19
      9077.00  5.71465e-19  3.09493e-19
      9078.00  6.07630e-19  3.03835e-19
      9079.00  5.04645e-19  3.06434e-19
      9080.00  9.15309e-19  3.07688e-19
      9081.00  1.93492e-19  3.03675e-19
      9082.00 -1.87876e-20  3.00657e-19
      9083.00  2.81667e-19  3.15600e-19
      9084.00  4.83659e-19  3.27387e-19
      9085.00  5.15373e-19  3.24912e-19
      9086.00  3.79541e-19  3.22480e-19
      9087.00  6.84184e-19  3.03840e-19
      9088.00  5.61673e-19  3.00138e-19
      9089.00  1.93835e-19  2.98700e-19
      9090.00  6.68190e-19  3.18438e-19
      9091.00  2.20708e-19  3.23588e-19
      9092.00  8.18472e-19  5.38098e-19
      9093.00  5.56675e-19  5.49876e-19
      9094.00  1.49544e-19  3.51874e-19
      9095.00  9.17674e-19  3.14081e-19
      9096.00  2.65337e-19  3.19458e-19
      9097.00 -1.15390e-19  3.14243e-19
      9098.00  7.00072e-19  3.29422e-19
      9099.00  6.64670e-19  3.30309e-19
      9100.00  4.70048e-19  3.03678e-19
      9101.00  2.38249e-20  3.05930e-19
      9102.00  1.70385e-18  5.98835e-19
      9103.00 -8.11564e-19  7.63796e-19
      9104.00  6.53795e-19  3.73845e-19
      9105.00  7.92373e-19  3.17574e-19
      9106.00  5.50709e-19  3.10312e-19
      9107.00  6.32152e-19  3.10647e-19
      9108.00  5.89110e-19  3.15359e-19
      9109.00  6.39724e-19  3.16271e-19
      9110.00  2.16124e-18  3.45095e-19
      9111.00  1.24320e-18  3.32363e-19
      9112.00  6.52019e-19  3.19830e-19
      9113.00  7.47106e-19  3.24088e-19
      9114.00  7.23586e-19  3.20902e-19
      9115.00  7.68981e-19  3.27725e-19
      9116.00  1.12210e-18  3.30873e-19
      9117.00  8.65661e-19  3.25037e-19
      9118.00  8.77890e-19  3.21186e-19
      9119.00  5.68539e-19  3.12661e-19
      9120.00  6.96115e-19  3.23908e-19
      9121.00  2.59504e-19  3.21079e-19
      9122.00  5.90006e-19  3.32276e-19
      9123.00  8.90056e-19  3.33872e-19
      9124.00  3.51814e-19  3.24102e-19
      9125.00  5.83639e-19  3.25231e-19
      9126.00  6.94927e-19  3.27176e-19
      9127.00  2.54254e-19  3.21798e-19
      9128.00  4.07270e-19  3.20691e-19
      9129.00  8.17224e-19  3.27230e-19
      9130.00  6.09222e-19  3.26862e-19
      9131.00  1.85841e-19  3.24042e-19
      9132.00  7.20781e-19  3.37116e-19
      9133.00  7.27976e-19  3.46063e-19
      9134.00  9.54979e-19  3.59363e-19
      9135.00  5.58718e-19  3.29817e-19
      9136.00  5.88772e-19  3.50917e-19
      9137.00  7.20853e-19  3.43809e-19
      9138.00  6.89970e-19  3.43630e-19
      9139.00  6.34173e-19  3.47790e-19
      9140.00  9.03464e-19  3.59916e-19
      9141.00  6.38763e-19  3.39627e-19
      9142.00  5.41893e-19  3.40904e-19
      9143.00  3.27444e-19  3.39594e-19
      9144.00  3.38002e-19  3.44027e-19
      9145.00  2.42696e-19  3.48934e-19
      9146.00  5.36386e-19  3.43852e-19
      9147.00  8.11722e-19  3.56241e-19
      9148.00  3.26658e-19  3.46934e-19
      9149.00  6.55833e-19  3.45935e-19
      9150.00  3.98203e-19  3.45963e-19
      9151.00  5.08586e-19  4.38863e-19
      9152.00  1.05746e-18  6.28879e-19
      9153.00  4.96741e-19  4.26515e-19
      9154.00  3.44543e-19  3.73177e-19
      9155.00  7.67606e-19  3.71046e-19
      9156.00  6.79114e-19  3.58841e-19
      9157.00  2.97655e-19  4.27680e-19
      9158.00  4.73885e-19  3.56798e-19
      9159.00  5.98343e-19  4.08282e-19
      9160.00  6.35045e-19  4.87777e-19
      9161.00  7.78071e-19  6.50397e-19
      9162.00  1.51376e-18  5.02110e-19
      9163.00  4.50261e-19  3.58989e-19
      9164.00  5.69042e-19  3.54786e-19
      9165.00  5.57694e-19  3.60235e-19
      9166.00  4.23602e-19  3.56128e-19
      9167.00  2.12181e-19  3.59692e-19
      9168.00  3.02409e-19  3.59270e-19
      9169.00  7.83253e-19  3.67498e-19
      9170.00  3.32544e-19  3.68559e-19
      9171.00  7.53283e-20  3.60612e-19
      9172.00  5.97522e-19  3.75529e-19
      9173.00  7.68953e-19  3.72237e-19
      9174.00 -3.75116e-20  3.55748e-19
      9175.00  8.28003e-19  3.77867e-19
      9176.00  2.62293e-19  3.75482e-19
      9177.00  1.79299e-19  3.69856e-19
      9178.00  8.64834e-19  3.83960e-19
      9179.00  1.34171e-18  3.98272e-19
      9180.00  3.54883e-19  3.81931e-19
      9181.00  2.27118e-19  3.80656e-19
      9182.00  8.22895e-19  3.82013e-19
      9183.00  1.04126e-18  3.94414e-19
      9184.00  8.42965e-19  3.84273e-19
      9185.00  4.94622e-19  3.80062e-19
      9186.00  1.00661e-18  3.89151e-19
      9187.00  1.25125e-18  3.99454e-19
      9188.00  8.57077e-19  3.92768e-19
      9189.00  7.64186e-19  3.89035e-19
      9190.00  6.16165e-19  3.88381e-19
      9191.00  7.90264e-19  3.92247e-19
      9192.00  4.46453e-19  3.88778e-19
      9193.00  1.03185e-18  3.93694e-19
      9194.00  7.18588e-19  3.94565e-19
      9195.00  4.19456e-19  3.87321e-19
      9196.00  7.36328e-19  3.96053e-19
      9197.00  1.06139e-18  4.02606e-19
      9198.00  2.42825e-19  3.98561e-19
      9199.00  8.11104e-19  4.06522e-19
      9200.00  6.47556e-20  3.91831e-19
      9201.00  6.69145e-19  3.79670e-19
      9202.00  6.92778e-20  3.71299e-19
      9203.00  8.08860e-19  3.84416e-19
      9204.00  1.86325e-19  3.79596e-19
      9205.00  9.98415e-20  3.82243e-19
      9206.00  6.67857e-19  3.80292e-19
      9207.00  3.73896e-19  3.74826e-19
